id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte,cursos_realizados_corte,cursos_aprobados_corte,cursos_reprobados_corte,tasa_aprobacion_corte,dias_desde_ultima_actividad,dias_desde_ultimo_avance,actividades_ultimos_90_dias,target_progreso_6m,prediccion_progreso_6m,probabilidad_progreso_6m,riesgo_no_progreso_6m,nombre_docente,carga_asignada,cursos_ultimos_90_dias,cursos_ultimos_180_dias,actividades_realizadas_corte,actividades_ultimos_180_dias,promedio_final_score_corte,promedio_dias_entre_actividades,nivel_riesgo,perfil_actividad,inactividad_90d,tramo_aprobacion,tramo_cursos_aprobados,tramo_actividad
DOC_001366,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,AVANZADO,18,18,0,100.0,1,65,8,1,1,0.5387392078600723,0.4612607921399276,Docente Sintético 001366,1,2,5,48,18,85.05,14.595744680851064,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001367,TEMUCO,NUTRICIÓN Y DIETÉTICA,ADJUNTO,POR HORAS,SIN_NIVEL,6,6,0,100.0,5,852,5,1,1,0.8145597668966605,0.1854402331033394,Docente Sintético 001367,1,5,6,6,6,93.75,19.8,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,4–6,3–5
DOC_001368,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,INICIAL,14,13,1,92.86,262,380,0,0,0,0.0091932078987649,0.990806792101235,Docente Sintético 001368,5,0,0,32,0,83.29,13.67741935483871,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001369,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001369,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001370,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,HABILITANTE,13,11,2,84.62,385,645,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001370,5,0,0,28,0,78.92,11.22222222222222,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001371,TEMUCO,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001371,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001372,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,210,347,0,0,0,0.0005529492431805074,0.9994470507568196,Docente Sintético 001372,2,0,0,56,0,79.74,11.6,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001373,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,678,793,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001373,2,0,0,16,0,86.39,10.933333333333334,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001374,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE,11,10,1,90.91,373,639,0,0,0,0.00024801461961475226,0.9997519853803852,Docente Sintético 001374,2,0,0,20,0,86.3,16.68421052631579,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001375,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001375,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001376,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001376,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001377,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001377,2,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001378,TEMUCO,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,6,278,9,0,0,0.1051278828122851,0.8948721171877149,Docente Sintético 001378,1,2,2,19,11,86.39,18.05555555555556,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001379,TEMUCO,ODONTOLOGÍA,REGULAR,CONTRATADO,HABILITANTE,10,10,0,100.0,688,825,0,0,0,0.0073392399644834,0.9926607600355164,Docente Sintético 001379,6,0,0,16,0,85.37,10.8,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001380,TEMUCO,ODONTOLOGÍA,REGULAR,CONTRATADO,AVANZADO,19,18,1,94.74,230,347,0,0,0,0.0016321098928748,0.9983678901071252,Docente Sintético 001380,6,0,0,52,0,83.13,9.137254901960784,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001381,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001381,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001382,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,682,821,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001382,3,0,0,16,0,88.37,11.066666666666666,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001383,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,73,73,3,0,0,0.0822161195579374,0.9177838804420624,Docente Sintético 001383,3,1,4,44,14,82.97,14.488372093023257,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_001384,TEMUCO,ODONTOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001384,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001385,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE,11,10,1,90.91,276,427,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001385,5,0,0,20,0,84.01,10.63157894736842,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001386,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,52,52,5,0,0,0.0515601962950241,0.9484398037049758,Docente Sintético 001386,5,2,4,44,13,80.49,14.906976744186046,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_001387,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,INICIAL,15,14,1,93.33,230,466,0,0,0,0.0037801838981703,0.9962198161018296,Docente Sintético 001387,5,0,0,36,0,83.51,17.571428571428573,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001388,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,INICIAL,15,13,2,86.67,239,463,0,0,0,0.0015220459754838,0.9984779540245162,Docente Sintético 001388,5,0,0,36,0,78.74,17.257142857142856,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001389,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001389,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001390,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001390,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001392,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,596,672,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001392,3,0,0,16,0,88.87,6.8,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001393,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001393,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001394,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,3,2,1,66.67,473,486,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 001394,3,0,0,3,0,79.3,4.5,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001395,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,11,10,1,90.91,652,835,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001395,3,0,0,20,0,85.94,10.526315789473683,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001396,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,72,576,3,0,0,0.0079666117304655,0.9920333882695344,Docente Sintético 001396,3,1,3,28,11,85.62,22.814814814814813,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_001397,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,8,8,0,100.0,4,236,2,0,0,0.0288884344125499,0.97111156558745,Docente Sintético 001397,2,0,0,10,2,90.29,35.0,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,7–9,1–2
DOC_001398,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,1,1,0,100.0,696,699,0,0,0,0.0007106517636664247,0.9992893482363336,Docente Sintético 001398,2,0,0,1,0,100.0,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001399,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,INICIAL,15,15,0,100.0,19,125,6,0,0,0.1366520193884699,0.8633479806115301,Docente Sintético 001399,2,2,3,36,12,83.49,19.142857142857142,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001400,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,INICIAL,16,15,1,93.75,158,318,0,0,0,0.0021461368754646,0.9978538631245354,Docente Sintético 001400,2,0,1,40,4,81.61,17.564102564102566,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001401,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL,3,3,0,100.0,107,333,0,0,0,0.0023321992577202,0.9976678007422796,Docente Sintético 001401,2,0,3,3,3,89.83,5.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001402,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,536,634,0,0,0,0.0008678441013582026,0.9991321558986418,Docente Sintético 001402,2,0,0,12,0,85.0,14.818181818181818,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001403,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,4,150,9,0,0,0.0927164012553522,0.9072835987446478,Docente Sintético 001403,2,2,3,55,15,80.76,12.851851851851851,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001404,TEMUCO,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,142,247,0,0,0,0.0029670716053173,0.9970329283946826,Docente Sintético 001404,2,0,2,52,5,80.55,13.901960784313726,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001405,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,HABILITANTE,12,12,0,100.0,237,436,0,0,0,0.0006002657357281975,0.9993997342642718,Docente Sintético 001405,5,0,0,24,0,82.38,10.652173913043478,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001407,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,AVANZADO,18,17,1,94.44,257,335,0,0,0,0.0006352537699294786,0.9993647462300704,Docente Sintético 001407,5,0,0,48,0,78.96,9.25531914893617,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001408,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001408,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001409,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,9,138,1,0,0,0.2967965296163375,0.7032034703836625,Docente Sintético 001409,5,0,2,45,7,81.45,15.613636363636363,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001410,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,HABILITANTE,12,11,1,91.67,475,720,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001410,5,0,0,24,0,82.28,15.91304347826087,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001411,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,REGULAR,CONTRATADO,INICIAL,15,15,0,100.0,317,458,0,0,0,0.0137697840202247,0.9862302159797752,Docente Sintético 001411,5,0,0,36,0,85.24,15.228571428571428,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001412,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,6,245,9,1,1,0.8224391970451482,0.1775608029548517,Docente Sintético 001412,2,3,3,56,12,80.16,15.272727272727272,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001413,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,435,640,0,0,0,0.001249022343406,0.998750977656594,Docente Sintético 001413,2,0,0,12,0,87.3,23.727272727272727,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001414,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,3,2,1,66.67,111,333,0,0,0,0.00028533090231876564,0.9997146690976813,Docente Sintético 001414,2,0,3,3,3,81.43,4.5,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001415,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,108,108,0,0,0,0.056532964918713,0.9434670350812868,Docente Sintético 001415,2,0,2,44,5,81.91,17.046511627906977,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001416,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE,10,8,2,80.0,244,306,0,0,0,0.00015980578564320637,0.9998401942143568,Docente Sintético 001416,2,0,0,16,0,80.21,5.666666666666667,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001417,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,127,240,0,0,0,0.0072248400914054,0.9927751599085946,Docente Sintético 001417,1,0,2,52,7,83.67,14.019607843137257,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001418,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,INICIAL,16,14,2,87.5,392,488,0,0,0,0.0010468654252962,0.9989531345747036,Docente Sintético 001418,1,0,0,40,0,81.13,7.769230769230769,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001419,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,1,0,1,0.0,113,121,0,0,0,0.00028533090231876564,0.9997146690976813,Docente Sintético 001419,1,0,1,1,1,74.9,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001420,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,680,791,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001420,1,0,0,16,0,85.4,11.4,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001421,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001421,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001422,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001422,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001424,TEMUCO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,ADJUNTO,POR HORAS,HABILITANTE,13,11,2,84.62,494,674,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001424,1,0,0,28,0,83.11,7.481481481481482,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001425,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,HABILITANTE,13,12,1,92.31,578,823,0,0,0,0.00011490450138021998,0.9998850954986198,Docente Sintético 001425,5,0,0,28,0,81.46,9.88888888888889,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001426,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.000279943632094408,0.9997200563679056,Docente Sintético 001426,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001427,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL,2,1,1,50.0,473,699,0,0,0,0.00021746860394432257,0.9997825313960556,Docente Sintético 001427,5,0,0,2,0,78.15,6.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001428,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.000279943632094408,0.9997200563679056,Docente Sintético 001428,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001429,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,AVANZADO,18,18,0,100.0,0,117,4,0,0,0.310187934935336,0.689812065064664,Docente Sintético 001429,5,1,3,48,12,79.66,17.78723404255319,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_001430,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL,7,6,1,85.71,308,333,0,0,0,0.00025513338737181783,0.9997448666126282,Docente Sintético 001430,5,0,0,7,0,90.37,3.8333333333333335,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_001431,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,HABILITANTE,12,10,2,83.33,238,426,0,0,0,0.00011490450138021998,0.9998850954986198,Docente Sintético 001431,5,0,0,24,0,81.58,10.652173913043478,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001432,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO,18,18,0,100.0,366,428,0,0,0,0.0031555975004413,0.9968444024995587,Docente Sintético 001432,2,0,0,48,0,84.31,10.319148936170214,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001433,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,10,235,8,1,1,0.7624879664277564,0.2375120335722436,Docente Sintético 001433,2,2,3,56,12,83.99,15.090909090909092,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001434,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,19,19,8,0,0,0.1312085511615883,0.8687914488384116,Docente Sintético 001434,2,2,4,44,15,82.82,18.976744186046517,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001435,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,119,119,0,0,0,0.0517185324817459,0.948281467518254,Docente Sintético 001435,2,0,2,44,8,79.46,16.72093023255814,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001436,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,219,423,0,0,0,0.000945558939711339,0.9990544410602886,Docente Sintético 001436,1,0,0,16,0,88.08,16.866666666666667,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001437,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,INICIAL,14,14,0,100.0,454,492,0,0,0,0.004496863394924,0.995503136605076,Docente Sintético 001437,1,0,0,32,0,84.33,7.774193548387097,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001438,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL,1,0,1,0.0,685,699,0,0,0,0.00021746860394432257,0.9997825313960556,Docente Sintético 001438,1,0,0,1,0,72.8,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001439,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO,18,17,1,94.44,89,233,1,0,0,0.0209497932626533,0.9790502067373468,Docente Sintético 001439,1,1,1,48,4,81.19,16.170212765957448,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001440,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.00035303467906027964,0.9996469653209398,Docente Sintético 001440,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001441,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL,1,1,0,100.0,481,486,0,0,0,0.0006597874505545769,0.9993402125494454,Docente Sintético 001441,1,0,0,1,0,81.9,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001442,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,INICIAL,14,14,0,100.0,451,553,0,0,0,0.0049909674076721,0.995009032592328,Docente Sintético 001442,1,0,0,32,0,83.9,12.774193548387096,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
