id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte
DOC_000697,SANTIAGO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000698,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000699,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000700,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000701,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,INICIAL
DOC_000702,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,INICIAL
DOC_000703,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000704,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,EXPERTO
DOC_000705,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000706,SANTIAGO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000707,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,INICIAL
DOC_000708,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000709,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000710,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_000711,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000712,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000713,SANTIAGO,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000714,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000715,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000716,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000717,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000718,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000719,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,INICIAL
DOC_000720,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000721,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000722,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000723,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000724,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000725,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000726,SANTIAGO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000727,TALCA,DEPARTAMENTO DE ANÁLISIS DE DATOS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000728,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,AVANZADO
DOC_000729,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_000730,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_000731,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000732,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,EXPERTO
DOC_000733,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000734,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000735,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000736,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000737,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000738,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000739,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000740,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000741,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000742,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000743,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_000744,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_000745,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000746,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000747,TALCA,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL
DOC_000748,TALCA,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,EXPERTO
DOC_000749,TALCA,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000750,TALCA,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,INICIAL
DOC_000751,TALCA,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000752,TALCA,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,INICIAL
DOC_000753,TALCA,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO
DOC_000754,TALCA,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000755,TALCA,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,INICIAL
DOC_000756,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,INICIAL
DOC_000757,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000758,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_000759,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_000760,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000761,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_000762,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_000763,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000764,TALCA,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000765,TALCA,DERECHO,REGULAR,CONTRATADO,HABILITANTE
DOC_000766,TALCA,DERECHO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000767,TALCA,DERECHO,REGULAR,CONTRATADO,AVANZADO
DOC_000768,TALCA,DERECHO,REGULAR,CONTRATADO,EXPERTO
DOC_000769,TALCA,DERECHO,REGULAR,CONTRATADO,HABILITANTE
DOC_000770,TALCA,DERECHO,REGULAR,CONTRATADO,AVANZADO
DOC_000771,TALCA,DERECHO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000772,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000773,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000774,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000775,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000776,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000777,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000778,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000779,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000780,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000781,TALCA,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000782,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000783,TALCA,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_000784,TALCA,DERECHO,ADJUNTO,POR HORAS,HABILITANTE
DOC_000785,TALCA,ENFERMERÍA,REGULAR,CONTRATADO,AVANZADO
DOC_000786,TALCA,ENFERMERÍA,REGULAR,CONTRATADO,AVANZADO
DOC_000787,TALCA,ENFERMERÍA,REGULAR,CONTRATADO,AVANZADO
DOC_000788,TALCA,ENFERMERÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000789,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_000790,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000791,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000792,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,EXPERTO
DOC_000793,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000794,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000795,TALCA,ENFERMERÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000796,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000797,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000798,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,AVANZADO
DOC_000799,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000800,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000801,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,AVANZADO
DOC_000802,TALCA,FORMACIÓN GENERAL,REGULAR,CONTRATADO,INICIAL
DOC_000803,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,EXPERTO
DOC_000804,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000805,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000806,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000807,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000808,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000809,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000810,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000811,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000812,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000813,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000814,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000815,TALCA,FORMACIÓN GENERAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000816,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000817,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,INICIAL
DOC_000818,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,AVANZADO
DOC_000819,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000820,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000821,TALCA,INGENIERÍA CIVIL INDUSTRIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000822,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000823,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000824,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000825,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,INICIAL
DOC_000826,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,INICIAL
DOC_000827,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000828,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000829,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000830,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000831,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000832,TALCA,INGENIERÍA CIVIL INDUSTRIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000833,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000834,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,EXPERTO
DOC_000835,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000836,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000837,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000838,TALCA,INGENIERÍA CIVIL INFORMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000839,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000840,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000841,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000842,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000843,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000844,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000845,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_000846,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_000847,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000848,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000849,TALCA,INGENIERÍA CIVIL INFORMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000850,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,EXPERTO
DOC_000851,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000852,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000853,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000854,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000855,TALCA,INGENIERÍA CIVIL QUÍMICA,REGULAR,CONTRATADO,INICIAL
DOC_000856,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000857,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,EXPERTO
DOC_000858,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000859,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000860,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000861,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000862,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000863,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000864,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000865,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000866,TALCA,INGENIERÍA CIVIL QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000867,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000868,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000869,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,INICIAL
DOC_000870,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,INICIAL
DOC_000871,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000872,TALCA,INGENIERÍA COMERCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_000873,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000874,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,INICIAL
DOC_000875,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000876,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000877,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000878,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000879,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_000880,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000881,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,INICIAL
DOC_000882,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000883,TALCA,INGENIERÍA COMERCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_000884,TALCA,KINESIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_000885,TALCA,KINESIOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000886,TALCA,KINESIOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000887,TALCA,KINESIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_000888,TALCA,KINESIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_000889,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000890,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_000891,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000892,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000893,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000894,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000895,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000896,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000897,TALCA,KINESIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_000898,TALCA,MEDICINA,REGULAR,CONTRATADO,AVANZADO
DOC_000899,TALCA,MEDICINA,REGULAR,CONTRATADO,INICIAL
DOC_000900,TALCA,MEDICINA,REGULAR,CONTRATADO,INICIAL
DOC_000901,TALCA,MEDICINA,REGULAR,CONTRATADO,HABILITANTE
DOC_000902,TALCA,MEDICINA,REGULAR,CONTRATADO,HABILITANTE
DOC_000903,TALCA,MEDICINA,ADJUNTO,POR HORAS,AVANZADO
DOC_000904,TALCA,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000905,TALCA,MEDICINA,ADJUNTO,POR HORAS,EXPERTO
DOC_000906,TALCA,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000907,TALCA,MEDICINA,ADJUNTO,POR HORAS,AVANZADO
DOC_000908,TALCA,MEDICINA,ADJUNTO,POR HORAS,AVANZADO
DOC_000909,TALCA,MEDICINA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000910,TALCA,MEDICINA,ADJUNTO,POR HORAS,AVANZADO
DOC_000911,TALCA,MEDICINA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000912,TALCA,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,AVANZADO
DOC_000913,TALCA,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,INICIAL
DOC_000914,TALCA,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000915,TALCA,OBSTETRICIA Y PUERICULTURA,REGULAR,CONTRATADO,EXPERTO
DOC_000916,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,INICIAL
DOC_000917,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_000918,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000919,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,INICIAL
DOC_000920,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000921,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000922,TALCA,OBSTETRICIA Y PUERICULTURA,ADJUNTO,POR HORAS,INICIAL
DOC_000923,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,AVANZADO
DOC_000924,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000925,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000926,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000927,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,INICIAL
DOC_000928,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000929,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,REGULAR,CONTRATADO,HABILITANTE
DOC_000930,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,INICIAL
DOC_000931,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000932,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000933,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000934,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000935,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000936,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000937,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,EXPERTO
DOC_000938,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000939,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000940,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000941,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000942,TALCA,PEDAGOGÍA EN EDUCACIÓN BÁSICA MENCIÓN EN EDUCACIÓN MATEMÁTICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000943,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000944,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,EXPERTO
DOC_000945,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,AVANZADO
DOC_000946,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,EXPERTO
DOC_000947,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000948,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,HABILITANTE
